latitude,longitude
37.7852804,-122.4618941
37.78409104,-122.4117844
37.771888,-122.4817854
37.79282365,-122.3970342
37.78605122,-122.4189243
37.77753424,-122.4408637
37.7720335,-122.3982007
37.80212219,-122.4255434
37.72949909,-122.3794249
37.73820364,-122.4795909
37.7861514,-122.4172576
37.7618327,-122.4317555
37.77409486,-122.4200014
37.78075775,-122.4913021
37.71901187,-122.4804507
37.78111921,-122.412597
37.76429934,-122.4185514
37.78594273,-122.4189026
37.76930364,-122.4426108
37.73740625,-122.4240401
37.78225009,-122.4112686
37.72810493,-122.4617256
37.73490503,-122.3863042
37.71882359,-122.4004234
37.77623052,-122.414711
37.71948129,-122.4078044
37.73740625,-122.4240401
37.77256476,-122.4305998
37.72569336,-122.4522897
37.77273891,-122.4483313
37.78097102,-122.4321664
37.78597748,-122.4053594
37.78967095,-122.4196571
37.78225009,-122.4112686
37.73238073,-122.378268
37.7686746,-122.4290538
37.78594273,-122.4189026
37.71947658,-122.3969544
37.72158648,-122.4421337
37.75643742,-122.4154808
37.8050779,-122.4252986
37.78922561,-122.408595
37.76274366,-122.4217477
37.77319006,-122.418237
37.75376274,-122.4043548
37.78611721,-122.4198542
37.78133406,-122.3990275
37.80212219,-122.4255434
37.76008506,-122.4349962
37.76423612,-122.4196598
37.76423612,-122.4196598
37.78800118,-122.4219549
37.7815854,-122.4230902
37.77507596,-122.5112949
37.75309998,-122.4175009
37.80019019,-122.4411774
37.78053761,-122.4204851
37.75191566,-122.4655374
37.77830294,-122.4154368
37.71901187,-122.4804507
37.72996736,-122.3820961
37.76070861,-122.4994966
37.77753424,-122.4408637
37.77585486,-122.4456144
37.78399149,-122.4080665
37.74817255,-122.458695
37.7233591,-122.4019025
37.74360858,-122.4376829
37.78967095,-122.4196571
37.77066726,-122.4455084
37.78922561,-122.408595
37.77440629,-122.4837863
37.78492113,-122.4160974
37.77409486,-122.4200014
37.79983092,-122.4352019
37.73027772,-122.4296069
37.77507596,-122.5112949
37.72582497,-122.4423244
37.77830294,-122.4154368
37.78383852,-122.4137755
37.7881859,-122.40012
37.7479927,-122.4054236
37.74919905,-122.4145932
37.7815854,-122.4230902
37.78139834,-122.4547041
37.78111921,-122.412597
37.78224837,-122.4465925
37.75191566,-122.4655374
37.77762424,-122.3999811
37.77626951,-122.4172576
37.79011157,-122.4810515
37.72385901,-122.4556159
37.76301735,-122.4481104
37.78594273,-122.4189026
37.78176091,-122.4151051
37.78269112,-122.4095367
37.76932618,-122.4527123
37.72903103,-122.4189314
37.77011145,-122.4200083
37.73238073,-122.378268
37.78661535,-122.4063989
37.78574399,-122.405831
37.74360858,-122.4376829
37.78111921,-122.412597
37.78367395,-122.415073
37.7479927,-122.4054236
37.74678928,-122.4186946
37.73027772,-122.4296069
37.76464569,-122.4263817
37.78594273,-122.4189026
37.78111921,-122.412597
37.70976253,-122.449675
37.7731448,-122.3914729
37.77256476,-122.4305998
37.74528493,-122.488673
37.78133406,-122.3990275
37.77938258,-122.4184844
37.72569336,-122.4522897
37.75427946,-122.3987187
37.80482602,-122.4089465
37.73966373,-122.419334
37.78086621,-122.4288032
37.71882359,-122.4004234
37.78086621,-122.4288032
37.76930364,-122.4426108
37.73820364,-122.4795909
37.77055159,-122.3903144
37.78284503,-122.4132218
37.78225009,-122.4112686
37.76464569,-122.4263817
37.78574399,-122.405831
37.78967095,-122.4196571
37.76930364,-122.4426108
37.77019846,-122.3895783
37.7479927,-122.4054236
37.78703795,-122.418271
37.76091495,-122.4470238
37.71948129,-122.4078044
37.76827365,-122.4199815
37.71947658,-122.3969544
37.78990913,-122.4069759
37.72569336,-122.4522897
37.75376274,-122.4043548
37.77778137,-122.4215417
37.74678928,-122.4186946
37.75309998,-122.4175009
37.7618327,-122.4317555
37.75427946,-122.3987187
37.71992743,-122.389459
37.78140315,-122.477238
37.74846355,-122.4173831
37.80024835,-122.4319143
37.7800525,-122.4097738
37.72385901,-122.4556159
37.8003155,-122.4102065
37.7731448,-122.3914729
37.78211092,-122.4156679
37.77273891,-122.4483313
37.80482602,-122.4089465
37.78140315,-122.477238
37.77066726,-122.4455084
37.77346649,-122.4135469
37.77011145,-122.4200083
37.76103144,-122.4193516
37.78366898,-122.4109266
37.78479798,-122.4396639
37.78640702,-122.4084995
37.78492113,-122.4160974
37.73820364,-122.4795909
37.79057826,-122.4206874
37.72204865,-122.4368679
37.72903103,-122.4189314
37.78241829,-122.4038696
37.7800525,-122.4097738
37.78284503,-122.4132218
37.7881859,-122.40012
37.75789544,-122.4179573
37.80013832,-122.4420227
37.7861514,-122.4172576
37.78922561,-122.408595
37.78981,-122.4338001
37.78133406,-122.3990275
37.72158648,-122.4421337
37.75100329,-122.5074162
37.72569336,-122.4522897
37.78611721,-122.4198542
37.7911188,-122.416758
37.76544761,-122.4131052
37.79375456,-122.3955836
37.7810766,-122.4044037
37.76953227,-122.4469077
37.73925863,-122.4980627
37.75130373,-122.4340895
37.74546769,-122.4845284
37.77744083,-122.4256194
37.77762424,-122.3999811
37.78002149,-122.4321144
37.78139813,-122.4092454
37.78298966,-122.445995
37.78377752,-122.4176186
37.72584109,-122.4788651
37.80655463,-122.4137867
37.71089197,-122.4205402
37.77247753,-122.3895185
37.7306107,-122.4758628
37.74816569,-122.4182212
37.7615844,-122.4225879
37.77805293,-122.4578305
37.76140516,-122.5048531
37.77599866,-122.4180043
37.77975861,-122.4707113
37.76908277,-122.4133535
37.7810766,-122.4044037
37.78091754,-122.4637333
37.74429281,-122.4390916
37.77406165,-122.4376106
37.77853962,-122.417393
37.7224527,-122.4513127
37.78594197,-122.4080127
37.76937726,-122.4295114
37.76453932,-122.4290517
37.79582371,-122.4082532
37.78911819,-122.3984889
37.77762424,-122.3999811
37.78316343,-122.4115993
37.77779031,-122.4128343
37.7224527,-122.4513127
37.77599866,-122.4180043
37.76478345,-122.4241027
37.73925863,-122.4980627
37.77916742,-122.4063464
37.77564547,-122.4124325
37.77883232,-122.4156425
37.72146066,-122.3922794
37.78091754,-122.4637333
37.78429938,-122.4101413
37.73855949,-122.4302085
37.77281543,-122.4159836
37.78276323,-122.4274692
37.77956691,-122.3980599
37.7810766,-122.4044037
37.74709475,-122.4900128
37.78611721,-122.4198542
37.78160513,-122.4163363
37.76930364,-122.4426108
37.76306283,-122.4352914
37.76917837,-122.4335722
37.76930364,-122.4426108
37.7696026,-122.4263094
37.75742155,-122.4679269
37.76897127,-122.4479897
37.78538567,-122.4082489
37.73078874,-122.4283899
37.78394291,-122.4129524
37.74812536,-122.4589638
37.78528576,-122.4030483
37.71089197,-122.4205402
37.75453632,-122.4711161
37.73071037,-122.3755797
37.77729986,-122.4196936
37.76140516,-122.5048531
37.74812536,-122.4589638
37.79670734,-122.3981862
37.75563411,-122.4154733
37.72394717,-122.4438486
37.75269564,-122.4902664
37.76908277,-122.4133535
37.76972086,-122.4179492
37.80867276,-122.412587
37.74546769,-122.4845284
37.72863829,-122.3873236
37.7101335,-122.444392
37.78611721,-122.4198542
37.74890653,-122.4203537
37.78367395,-122.415073
37.7224527,-122.4513127
37.76027169,-122.5093816
37.76027169,-122.5093816
37.77771244,-122.4127367
37.79670734,-122.3981862
37.80867276,-122.412587
37.77762424,-122.3999811
37.73038383,-122.4085721
37.77406165,-122.4376106
37.74748114,-122.4035073
37.76274366,-122.4217477
37.78211613,-122.4071607
37.78160513,-122.4163363
37.79523766,-122.4199356
37.80056032,-122.4387078
37.77762424,-122.3999811
37.76097661,-122.4344574
37.78419072,-122.414406
37.7657833,-122.4075342
37.78284503,-122.4132218
37.70881491,-122.4236241
37.78600483,-122.3950773
37.77865785,-122.4165803
37.74728997,-122.4855932
37.76097661,-122.4344574
37.80056032,-122.4387078
37.78368634,-122.4107899
37.79582371,-122.4082532
37.77805293,-122.4578305
37.72242463,-122.462199
37.73518493,-122.4635092
37.71060878,-122.4429912
37.76453932,-122.4290517
37.74140046,-122.4379918
37.77502895,-122.3990425
37.78276323,-122.4274692
37.74394224,-122.4226694
37.80867276,-122.412587
37.7300372,-122.4045926
37.78041947,-122.417784
37.74546769,-122.4845284
37.74748114,-122.4035073
37.76306283,-122.4352914
37.74140046,-122.4379918
37.78468776,-122.4372047
37.78367395,-122.415073
37.75394207,-122.5044673
37.80737946,-122.4073037
37.70881491,-122.4236241
37.74801345,-122.4224874
37.7894751,-122.4104062
37.76684557,-122.4299996
37.72763413,-122.4035929
37.73855949,-122.4302085
37.76813969,-122.4221992
37.77952317,-122.4126393
37.77975861,-122.4707113
37.77247753,-122.3895185
37.73078874,-122.4283899
37.76930364,-122.4426108
37.77533674,-122.4505439
37.77994441,-122.4143179
37.72582497,-122.4423244
37.77533674,-122.4505439
37.74546769,-122.4845284
37.72063985,-122.4115629
37.75453632,-122.4711161
37.79507562,-122.4248962
37.78911819,-122.3984889
37.7770984,-122.404389
37.79375456,-122.3955836
37.78538567,-122.4082489
37.78041947,-122.417784
37.79507562,-122.4248962
37.71060878,-122.4429912
37.76544761,-122.4131052
37.74822137,-122.4197295
37.78429938,-122.4101413
37.77994441,-122.4143179
37.76549654,-122.3906029
37.78468776,-122.4372047
37.79523766,-122.4199356
37.77533674,-122.4505439
37.76972086,-122.4179492
37.78521973,-122.4066747
37.78367395,-122.415073
37.76813969,-122.4221992
37.76217504,-122.4661806
37.7911188,-122.416758
37.77921168,-122.4109366
37.73925863,-122.4980627
37.7306107,-122.4758628
37.7304781,-122.4118961
37.77704362,-122.4135835
37.82226471,-122.3680441
37.7563941,-122.4036384
37.78347684,-122.4124351
37.73200271,-122.390883
37.76560945,-122.4095102
37.75854472,-122.4205068
37.76532636,-122.4142016
37.77339821,-122.4658832
37.78491618,-122.41195
37.78367395,-122.415073
37.78191397,-122.4130322
37.77514707,-122.4192556
37.79076009,-122.4040307
37.78906361,-122.4018031
37.75802716,-122.4157717
37.78835417,-122.3993585
37.78695245,-122.3985723
37.72214052,-122.4040481
37.77386178,-122.413046
37.7563941,-122.4036384
37.82612913,-122.3704666
37.78316343,-122.4115993
37.78276323,-122.4274692
37.79007289,-122.3970833
37.77953108,-122.4135425
37.77824109,-122.4111848
37.73367502,-122.4263912
37.77708346,-122.4169793
37.78347684,-122.4124351
37.76437321,-122.4174785
37.7702452,-122.425669
37.76752339,-122.4190793
37.71433481,-122.4920479
37.76871427,-122.4533763
37.79573711,-122.4234131
37.75936549,-122.4069469
37.78773569,-122.4183467
37.75779863,-122.4432165
37.72251889,-122.3941441
37.77386178,-122.413046
37.77769966,-122.4046055
37.72797951,-122.4200632
37.73367502,-122.4263912
37.78295349,-122.4132437
37.74427305,-122.4892102
37.76972086,-122.4179492
37.78246842,-122.4485906
37.78270457,-122.4903669
37.76267071,-122.435188
37.76450761,-122.4286651
37.76423612,-122.4196598
37.7702452,-122.425669
37.76495166,-122.4319376
37.78294352,-122.4199884
37.71273687,-122.4103304
37.71226467,-122.4729324
37.76049101,-122.3885564
37.76178483,-122.4350137
37.78778674,-122.4030709
37.76437321,-122.4174785
37.74083771,-122.4278348
37.77600992,-122.4128894
37.73336134,-122.4038843
37.7894751,-122.4104062
37.82612913,-122.3704666
37.77604635,-122.4112888
37.73064079,-122.4308986
37.72296657,-122.4447466
37.71273687,-122.4103304
37.76258697,-122.4780573
37.7847687,-122.4398935
37.78186545,-122.4142853
37.77931846,-122.4076911
37.7304781,-122.4118961
37.7563941,-122.4036384
37.75556037,-122.4553451
37.82226471,-122.3680441
37.77694553,-122.4168071
37.76423612,-122.4196598
37.72880614,-122.3701454
37.77732776,-122.3930886
37.78186545,-122.4142853
37.78326039,-122.4183662
37.78079208,-122.4083857
37.77333512,-122.468562
37.79325635,-122.396302
37.77998926,-122.4073765
37.82226471,-122.3680441
37.76292594,-122.4597904
37.79754636,-122.4356524
37.75703373,-122.4767584
37.72584109,-122.4788651
37.77753424,-122.4408637
37.78434554,-122.4077851
37.75714476,-122.4161677
37.7594198,-122.4260366
37.77603932,-122.4025241
37.75242959,-122.4052004
37.77603932,-122.4025241
37.73782578,-122.3862655
37.71912488,-122.4611632
37.71433481,-122.4920479
37.78111921,-122.412597
37.73561218,-122.5025903
37.76560945,-122.4095102
37.78611721,-122.4198542
37.78270457,-122.4903669
37.77883232,-122.4156425
37.78186545,-122.4142853
37.75936549,-122.4069469
37.79851107,-122.4097691
37.78597748,-122.4053594
37.77968837,-122.4932973
37.72704253,-122.4400378
37.77883232,-122.4156425
37.78485253,-122.4656323
37.7563941,-122.4036384
37.7563941,-122.4036384
37.77987044,-122.4374939
37.77650804,-122.4144578
37.80821405,-122.4158024
37.78776777,-122.4001994
37.79115281,-122.3958134
37.77769966,-122.4046055
37.76258697,-122.4780573
37.7824485,-122.4163274
37.79238391,-122.4026007
37.77578737,-122.4153552
37.72880614,-122.3701454
37.72704253,-122.4400378
37.78079208,-122.4083857
37.79017957,-122.4104097
37.78292011,-122.4436267
37.75143528,-122.4184355
37.78725609,-122.4040947
37.79804495,-122.3963671
37.78885771,-122.4110531
37.78246842,-122.4485906
37.78176091,-122.4151051
37.76625361,-122.425864
37.74277727,-122.4184867
37.78434554,-122.4077851
37.72584109,-122.4788651
37.76930364,-122.4426108
37.797089,-122.4354898
37.78725609,-122.4040947
37.79573711,-122.4234131
37.78263551,-122.4148628
37.76666722,-122.4297699
37.78347684,-122.4124351
37.75703373,-122.4767584
37.78756802,-122.4065899
37.78776777,-122.4001994
37.77604635,-122.4112888
37.78294352,-122.4199884
37.7563941,-122.4036384
37.78832457,-122.3939113
37.77941594,-122.4783046
37.77769966,-122.4046055
37.75730761,-122.4066198
37.7942856,-122.4096996
37.78255696,-122.4163494
37.82612913,-122.3704666
37.75714476,-122.4161677
37.74190172,-122.4605173
37.7563941,-122.4036384
37.71226467,-122.4729324
37.7861514,-122.4172576
37.73336134,-122.4038843
37.74105755,-122.40648
37.72251889,-122.3941441
37.77233107,-122.5098968
37.77438028,-122.3907359
37.78885771,-122.4110531
37.7330297,-122.4342263
37.73561218,-122.5025903
37.78485253,-122.4656323
37.76625361,-122.425864
37.77771244,-122.4127367
37.78316343,-122.4115993
37.72841816,-122.4573753
37.72841816,-122.4573753
37.72251889,-122.3941441
37.78367395,-122.415073
37.79007289,-122.3970833
37.77465348,-122.4051182
37.73554376,-122.4976645
37.78114586,-122.409026
37.78159559,-122.4121907
37.78294352,-122.4199884
37.74504842,-122.4940336
37.77391107,-122.3914406
37.77269482,-122.4221883
37.78162724,-122.4934463
37.72200161,-122.4013414
37.71226467,-122.4729324
37.74504842,-122.4940336
37.72009032,-122.4295992
37.78160513,-122.4163363
37.75362875,-122.3955231
37.79004514,-122.4172048
37.78428809,-122.416878
37.79838277,-122.4290765
37.74942008,-122.4260668
37.78338624,-122.4098537
37.77779031,-122.4128343
37.72348506,-122.4546523
37.78409104,-122.4117844
37.71731977,-122.4348836
37.72582497,-122.4423244
37.71226467,-122.4729324
37.74140651,-122.4621625
37.7565504,-122.4469504
37.74504842,-122.4940336
37.79838277,-122.4290765
37.78383852,-122.4137755
37.75628408,-122.493745
37.78160513,-122.4163363
37.79050051,-122.4173664
37.78611721,-122.4198542
37.73168937,-122.4385968
37.76824603,-122.4533523
37.79868901,-122.4150619
37.80067005,-122.4154208
37.71731977,-122.4348836
37.72566405,-122.4353138
37.73382068,-122.3788522
37.78294352,-122.4199884
37.76974896,-122.4088819
37.78480739,-122.4136154
37.78708179,-122.4258678
37.7592203,-122.4633116
37.78428809,-122.416878
37.77779031,-122.4128343
37.72566405,-122.4353138
37.78353591,-122.4176421
37.78276323,-122.4274692
37.76930364,-122.4426108
37.78196077,-122.4206382
37.71962708,-122.4658051
37.78611721,-122.4198542
37.80225051,-122.4054717
37.71226467,-122.4729324
37.77591187,-122.4184636
37.78269112,-122.4095367
37.7863148,-122.4726258
37.71040922,-122.404226
37.73796988,-122.4690567
37.7330297,-122.4342263
37.77994441,-122.4143179
37.76930364,-122.4426108
37.78186545,-122.4142853
37.76750446,-122.4289486
37.72492895,-122.4606961
37.79601244,-122.4293713
37.7330297,-122.4342263
37.7657833,-122.4075342
37.78338624,-122.4098537
37.79253722,-122.3940596
37.71226467,-122.4729324
37.71962708,-122.4658051
37.78735926,-122.4082267
37.76930364,-122.4426108
37.78076423,-122.4123209
37.77953108,-122.4135425
37.73796988,-122.4690567
37.79601244,-122.4293713
37.7824485,-122.4163274
37.80067005,-122.4154208
37.78973991,-122.4120759
37.76965901,-122.4059392
37.76505134,-122.419669
37.78086621,-122.4288032
37.74996748,-122.4161001
37.71226467,-122.4729324
37.78315775,-122.4070157
37.7715951,-122.4225263
37.78735926,-122.4082267
37.78366898,-122.4109266
37.78034755,-122.406488
37.77183448,-122.4269485
37.79035287,-122.4076956
37.78002149,-122.4321144
37.7858929,-122.4197387
37.74890733,-122.4327401
37.78398256,-122.4117625
37.78735926,-122.4082267
37.73619953,-122.4167757
37.78729529,-122.4158061
37.77745742,-122.4131577
37.74942008,-122.4260668
37.77708933,-122.3949815
37.78735926,-122.4082267
37.78708179,-122.4258678
37.72721673,-122.3823203
37.78409104,-122.4117844
37.75703373,-122.4767584
37.75182757,-122.4319807
37.75994178,-122.3967612
37.74479756,-122.4643238
37.75100329,-122.5074162
37.79868901,-122.4150619
37.78160513,-122.4163363
37.74140651,-122.4621625
37.77745742,-122.4131577
37.72200161,-122.4013414
37.74890733,-122.4327401
37.72993469,-122.3977444
37.7868758,-122.4081998
37.78429938,-122.4101413
37.77762424,-122.3999811
37.76429934,-122.4185514
37.78153743,-122.4095183
37.77409486,-122.4200014
37.75628408,-122.493745
37.78698698,-122.4191104
37.75749072,-122.4379591
37.78034755,-122.406488
37.7894784,-122.4061669
37.71226467,-122.4729324
37.7657833,-122.4075342
37.79855245,-122.4239821
37.7863148,-122.4726258
37.78676443,-122.4274903
37.72009032,-122.4295992
37.79546611,-122.3967716
37.79804495,-122.3963671
37.80163321,-122.4478196
37.72669775,-122.388899
37.76505134,-122.419669
37.79253722,-122.3940596
37.72380172,-122.4734654
37.72492895,-122.4606961
37.76378654,-122.435219
37.7657833,-122.4075342
37.79804495,-122.3963671
37.78366898,-122.4109266
37.78503028,-122.4004685
37.7894784,-122.4061669
37.77409486,-122.4200014
37.76274366,-122.4217477
37.74550377,-122.5048858
37.79306155,-122.401553
37.73952018,-122.4204916
37.78455705,-122.4345778
37.79035287,-122.4076956
37.76815416,-122.4543116
37.78782467,-122.3970324
37.76513172,-122.407546
37.78097468,-122.4288251
37.79306155,-122.401553
37.75703373,-122.4767584
37.7565504,-122.4469504
37.77345672,-122.4460654
37.78796309,-122.4034918
37.7715951,-122.4225263
37.79601244,-122.4293713
37.75994178,-122.3967612
37.77952003,-122.4251958
37.76930364,-122.4426108
37.78792963,-122.415022
37.78398256,-122.4117625
37.78978736,-122.4348611
37.76009305,-122.4348582
37.75518533,-122.4763563
37.76183586,-122.4193593
37.78594273,-122.4189026
37.7824485,-122.4163274
37.77592749,-122.5115574
37.79375456,-122.3955836
37.78317579,-122.3996035
37.78153743,-122.4095183
37.78153743,-122.4095183
37.77502775,-122.4563099
37.79788774,-122.4104282
37.75183543,-122.411754
37.72624105,-122.406384
37.75144383,-122.4182976
37.75650606,-122.4210104
37.78521973,-122.4066747
37.73406095,-122.4238927
37.74203037,-122.4112419
37.77556764,-122.4123348
37.78298605,-122.4275843
37.76625361,-122.425864
37.73406095,-122.4238927
37.75518533,-122.4763563
37.74632295,-122.4850567
37.77346649,-122.4135469
37.71836086,-122.400936
37.7837893,-122.4092663
37.74203037,-122.4112419
37.78626844,-122.4129972
37.77948978,-122.4073764
37.71226467,-122.4729324
37.78901634,-122.4102424
37.8044383,-122.4116055
37.71698593,-122.4706542
37.75858655,-122.4718336
37.75261006,-122.413262
37.72049644,-122.4519045
37.80577167,-122.4195326
37.78563178,-122.4137826
37.78906361,-122.4018031
37.77983587,-122.4142965
37.77656838,-122.3987555
37.78486624,-122.4127821
37.76524949,-122.4163875
37.77948978,-122.4073764
37.78234047,-122.4037719
37.78603716,-122.4062129
37.78626844,-122.4129972
37.78049626,-122.4321404
37.78332633,-122.4403249
37.78338624,-122.4098537
37.78978736,-122.4348611
37.78191397,-122.4130322
37.77487017,-122.3944171
37.8035365,-122.4334947
37.79667866,-122.4090611
37.7795181,-122.4760281
37.7894784,-122.4061669
37.72854447,-122.4756468
37.79240552,-122.3973834
37.70978307,-122.4514437
37.72342964,-122.4535824
37.75529478,-122.4209641
37.79375456,-122.3955836
37.7795181,-122.4760281
37.78604472,-122.4265141
37.74188557,-122.4151127
37.77556764,-122.4123348
37.74203037,-122.4112419
37.76274366,-122.4217477
37.76330991,-122.4340164
37.7919345,-122.48005
37.73820364,-122.4795909
37.71698593,-122.4706542
37.73807405,-122.3999154
37.78317579,-122.3996035
37.75538501,-122.4204166
37.79667866,-122.4090611
37.76483627,-122.469657
37.76817787,-122.4107307
37.76531469,-122.4288111
37.7894784,-122.4061669
37.79494069,-122.4080791
37.77743192,-122.4801738
37.78622378,-122.3896366
37.78528576,-122.4030483
37.75858655,-122.4718336
37.73820364,-122.4795909
37.75172621,-122.4062194
37.79046318,-122.4059415
37.70976253,-122.449675
37.75356005,-122.4222679
37.72854447,-122.4756468
37.75172621,-122.4062194
37.75463968,-122.4310643
37.78574399,-122.405831
37.79667866,-122.4090611
37.73227136,-122.4188971
37.76088893,-122.4350007
37.70978307,-122.4514437
37.79053181,-122.4039142
37.76972086,-122.4179492
37.73227136,-122.4188971
37.73970783,-122.4159127
37.77604635,-122.4112888
37.75650606,-122.4210104
37.79788774,-122.4104282
37.78880754,-122.4118857
37.7659078,-122.4561869
37.73425007,-122.3905725
37.74632295,-122.4850567
37.78604472,-122.4265141
37.78817789,-122.4168272
37.71158164,-122.4279656
37.78626844,-122.4129972
37.75858655,-122.4718336
37.75650606,-122.4210104
37.78255866,-122.438886
37.78594273,-122.4189026
37.79230773,-122.4150025
37.75144383,-122.4182976
37.72664748,-122.393867
37.72941909,-122.4044119
37.78153743,-122.4095183
37.78255866,-122.438886
37.79056524,-122.4055737
37.7837893,-122.4092663
37.74553424,-122.451624
37.76817787,-122.4107307
37.76391304,-122.4462284
37.78191397,-122.4130322
37.75995363,-122.4371836
37.78204421,-122.4085195
37.77743192,-122.4801738
37.76351584,-122.4261187
37.7919345,-122.48005
37.76183586,-122.4193593
37.73944979,-122.4738323
37.77247753,-122.3895185
37.79046318,-122.4059415
37.72854447,-122.4756468
37.72143272,-122.404226
37.77916742,-122.4063464
37.73970783,-122.4159127
37.78383444,-122.4129305
37.72941909,-122.4044119
37.75463968,-122.4310643
37.78423574,-122.4177068
37.79056524,-122.4055737
37.78708179,-122.4258678
37.75858655,-122.4718336
37.75995363,-122.4371836
37.76483627,-122.469657
37.78332633,-122.4403249
37.76351584,-122.4261187
37.78234047,-122.4037719
37.78480741,-122.4094717
37.78004039,-122.4831181
37.77948978,-122.4073764
37.79226564,-122.4153324
37.72664748,-122.393867
37.80229752,-122.4433868
37.77311248,-122.3966401
37.80558464,-122.4119727
37.72342964,-122.4535824
37.78628053,-122.4549231
37.78558247,-122.4146172
37.75529478,-122.4209641
37.77502775,-122.4563099
37.78383444,-122.4129305
37.77916742,-122.4063464
37.76287767,-122.419529
37.7824485,-122.4163274
37.77004532,-122.4503805
37.76274334,-122.4043843
37.78325366,-122.3997012
37.78097118,-122.4087087
37.77678088,-122.3968079
37.78611721,-122.4198542
37.78528292,-122.4094975
37.78366898,-122.4109266
37.78338624,-122.4098537
37.78212058,-122.4612042
37.73181989,-122.4054121
37.76274334,-122.4043843
37.72566405,-122.4353138
37.77269482,-122.4221883
37.78409104,-122.4117844
37.71226467,-122.4729324
37.76972086,-122.4179492
37.76484591,-122.500857
37.77533039,-122.3949996
37.78002149,-122.4321144
37.76484591,-122.500857
37.78756802,-122.4065899
37.78491247,-122.4086486
37.81052072,-122.3651383
37.74140046,-122.4379918
37.77931171,-122.3978496
37.70893522,-122.4270135
37.78943368,-122.406957
37.76405723,-122.4233835
37.783052,-122.4200103
37.7605828,-122.5010996
37.80566745,-122.4127664
37.76972086,-122.4179492
37.78491618,-122.41195
37.7605828,-122.5010996
37.79426942,-122.4138404
37.71945734,-122.3982428
37.78003611,-122.4167895
37.77953108,-122.4135425
37.79677684,-122.4006813
37.78611721,-122.4198542
37.7306061,-122.3882923
37.71340778,-122.4635585
37.78552674,-122.411301
37.71813379,-122.3854834
37.77737697,-122.4813828
37.73181989,-122.4054121
37.74876648,-122.4067578
37.74914844,-122.3859642
37.73267812,-122.4058214
37.78191397,-122.4130322
37.78191397,-122.4130322
37.78383444,-122.4129305
37.74984462,-122.4181426
37.77585486,-122.4456144
37.71645955,-122.4410196
37.78640961,-122.4080362
37.76464569,-122.4263817
37.77745742,-122.4131577
37.78892246,-122.4016327
37.78229062,-122.4401195
37.78751788,-122.4074193
37.78611721,-122.4198542
37.76177683,-122.4351517
37.78290069,-122.4860861
37.7998741,-122.4132847
37.76930364,-122.4426108
37.78429938,-122.4101413
37.715431,-122.4429509
37.71901187,-122.4804507
37.77667245,-122.3945574
37.7145672,-122.4426615
37.81052072,-122.3651383
37.78196065,-122.4022241
37.78431101,-122.3951606
37.77771244,-122.4127367
37.78751788,-122.4074193
37.78325366,-122.3997012
37.7605828,-122.5010996
37.71340778,-122.4635585
37.78196065,-122.4022241
37.74984462,-122.4181426
37.76177683,-122.4351517
37.7379554,-122.3895874
37.78338624,-122.4098537
37.78409104,-122.4117844
37.76972086,-122.4179492
37.77585486,-122.4456144
37.78191397,-122.4130322
37.78092669,-122.4108704
37.78003611,-122.4167895
37.77771244,-122.4127367
37.78491618,-122.41195
37.79677684,-122.4006813
37.73267812,-122.4058214
37.71667312,-122.4741737
37.77450938,-122.4486867
37.71905983,-122.3846557
37.78127215,-122.4255493
37.77931171,-122.3978496
37.75300403,-122.4063362
37.7890669,-122.3923394
37.78447874,-122.4042669
37.7939198,-122.4415483
37.71945734,-122.3982428
37.77533039,-122.3949996
37.79464788,-122.4049044
37.7683148,-122.4276823
37.78876833,-122.40843
37.76972086,-122.4179492
37.72683564,-122.4235387
37.78409104,-122.4117844
37.73672968,-122.4248504
37.76174715,-122.4759241
37.71535285,-122.4428537
37.77667245,-122.3945574
37.78563178,-122.4137826
37.78986676,-122.4224025
37.78988335,-122.4180124
37.76571899,-122.4095207
37.77737697,-122.4813828
37.78191397,-122.4130322
37.79010806,-122.4205221
37.78781816,-122.4083826
37.79183463,-122.4108175
37.76995696,-122.4477673
37.76512492,-122.4308848
37.78294352,-122.4199884
37.77956825,-122.4749508
37.78611721,-122.4198542
37.76338901,-122.4797979
37.78682753,-122.4199279
37.77912987,-122.4166059
37.76637407,-122.452947
37.76464569,-122.4263817
37.77166874,-122.448958
37.71226467,-122.4729324
37.78491247,-122.4086486
37.72922785,-122.4308093
37.77745742,-122.4131577
37.72998042,-122.3888551
37.74971035,-122.4203614
37.72127745,-122.4020565
37.7379554,-122.3895874
37.71901187,-122.4804507
37.74404073,-122.4102942
37.78906361,-122.4018031
37.78491618,-122.41195
37.78003611,-122.4167895
37.78429938,-122.4101413
37.78234047,-122.4037719
37.7683148,-122.4276823
37.78092669,-122.4108704
37.78338624,-122.4098537
37.77128553,-122.4132043
37.78491247,-122.4086486
37.78491618,-122.41195
37.78003611,-122.4167895
37.7890669,-122.3923394
37.76274366,-122.4217477
37.79426942,-122.4138404
37.72993469,-122.3977444
37.78269112,-122.4095367
37.78551056,-122.4415634
37.78531207,-122.4263666
37.73026643,-122.4026982
37.76666722,-122.4297699
37.78531207,-122.4263666
37.715431,-122.4429509
37.80414058,-122.4544655
37.78759816,-122.4209262
37.78114586,-122.409026
37.73243866,-122.4056075
37.78802755,-122.4478045
37.78326781,-122.4140793
37.78326781,-122.4140793
37.77956825,-122.4749508
37.78332633,-122.4403249
