Zip Code,Priority,Type,Latitude,Longitude
94112,3,Potentially Life-Threatening,37.73038988,-122.4297938
94115,3,Potentially Life-Threatening,37.78208745,-122.4308556
94107,3,Potentially Life-Threatening,37.75362875,-122.3955231
94103,3,Alarm,37.77803651,-122.4154291
94112,3,Potentially Life-Threatening,37.71795294,-122.4456859
94109,3,Potentially Life-Threatening,37.78495388,-122.4279889
94102,3,Potentially Life-Threatening,37.78305906,-122.4157199
94102,3,Alarm,37.7841909,-122.4101195
94103,3,Potentially Life-Threatening,37.77526033,-122.4098209
94103,3,Alarm,37.78647953,-122.4047244
94133,3,Potentially Life-Threatening,37.80148647,-122.4120043
94107,2,Non Life-threatening,37.7720335,-122.3982007
94107,3,Alarm,37.77078768,-122.4004626
94103,3,Potentially Life-Threatening,37.77858957,-122.4116262
94103,2,Potentially Life-Threatening,37.77948978,-122.4073764
94124,2,Non Life-threatening,37.72949909,-122.3794249
94107,3,Potentially Life-Threatening,37.75767154,-122.3946608
94112,3,Potentially Life-Threatening,37.70976253,-122.449675
94115,3,Non Life-threatening,37.77908938,-122.4319258
94107,3,Alarm,37.78331041,-122.3883799
94109,3,Potentially Life-Threatening,37.78703795,-122.418271
94112,2,Potentially Life-Threatening,37.7254919,-122.4609324
94103,2,Potentially Life-Threatening,37.78153743,-122.4095183
94102,3,Potentially Life-Threatening,37.78225009,-122.4112686
94102,3,Alarm,37.77879789,-122.4225207
94107,3,Potentially Life-Threatening,37.78132126,-122.3958435
94109,2,Non Life-threatening,37.7861514,-122.4172576
94124,3,Potentially Life-Threatening,37.71562305,-122.3834229
94109,3,Potentially Life-Threatening,37.7875045,-122.4141637
94124,3,Potentially Life-Threatening,37.72964281,-122.3923586
94103,3,Potentially Life-Threatening,37.77346649,-122.4135469
94107,3,Potentially Life-Threatening,37.78202427,-122.4011597
94107,3,Alarm,37.77710453,-122.3927504
94105,3,Potentially Life-Threatening,37.79169725,-122.3921341
94105,3,Potentially Life-Threatening,37.79006977,-122.4001732
94115,3,Alarm,37.77965963,-122.4387402
94109,3,Potentially Life-Threatening,37.8050779,-122.4252986
94114,2,Non Life-threatening,37.7618327,-122.4317555
94109,3,Potentially Life-Threatening,37.78926925,-122.4162054
94103,2,Non Life-threatening,37.77409486,-122.4200014
94107,2,Potentially Life-Threatening,37.77693145,-122.3993081
94122,3,Alarm,37.75675709,-122.4830289
94103,3,Alarm,37.78647953,-122.4047244
94124,3,Potentially Life-Threatening,37.72664748,-122.393867
94114,3,Potentially Life-Threatening,37.76546531,-122.4331481
94107,3,Alarm,37.77078768,-122.4004626
94122,3,Potentially Life-Threatening,37.76342006,-122.4582525
94109,3,Alarm,37.79494605,-122.4291559
94115,2,Potentially Life-Threatening,37.78332633,-122.4403249
94124,3,Alarm,37.73527383,-122.3914135
94109,3,Potentially Life-Threatening,37.78594273,-122.4189026
94102,2,Non Life-threatening,37.78111921,-122.412597
94117,2,Potentially Life-Threatening,37.77685589,-122.438177
94109,3,Potentially Life-Threatening,37.79573711,-122.4234131
94114,3,Potentially Life-Threatening,37.76924706,-122.4269556
94102,3,Potentially Life-Threatening,37.78589033,-122.4117257
94124,3,Alarm,37.73527383,-122.3914135
94110,2,Non Life-threatening,37.76429934,-122.4185514
94110,3,Alarm,37.74983632,-122.4182805
94110,3,Potentially Life-Threatening,37.75730761,-122.4066198
94102,3,Potentially Life-Threatening,37.78486624,-122.4127821
94112,3,Potentially Life-Threatening,37.729632,-122.433808
94107,3,Alarm,37.77078768,-122.4004626
94117,3,Potentially Life-Threatening,37.77250432,-122.442378
94124,3,Potentially Life-Threatening,37.73589457,-122.3910721
94110,3,Potentially Life-Threatening,37.73812754,-122.4240635
94115,2,Potentially Life-Threatening,37.78714009,-122.4320886
94110,3,Potentially Life-Threatening,37.76274366,-122.4217477
94124,3,Non Life-threatening,37.73457071,-122.3918317
94103,3,Potentially Life-Threatening,37.76653011,-122.4212887
94124,3,Alarm,37.71872229,-122.3891183
94109,2,Non Life-threatening,37.78594273,-122.4189026
94117,3,Potentially Life-Threatening,37.77515106,-122.4328041
94124,3,Non Life-threatening,37.73457071,-122.3918317
94109,3,Potentially Life-Threatening,37.79573711,-122.4234131
94117,2,Non Life-threatening,37.76930364,-122.4426108
94107,3,Alarm,37.77078768,-122.4004626
94110,2,Non Life-threatening,37.73740625,-122.4240401
94110,3,Potentially Life-Threatening,37.76544761,-122.4131052
94102,2,Non Life-threatening,37.78225009,-122.4112686
94124,3,Potentially Life-Threatening,37.74524779,-122.3906484
94133,3,Non Life-threatening,37.80526026,-122.4160538
94115,3,Non Life-threatening,37.77908938,-122.4319258
94112,2,Non Life-threatening,37.72810493,-122.4617256
94110,3,Potentially Life-Threatening,37.76274366,-122.4217477
94124,2,Non Life-threatening,37.73490503,-122.3863042
94103,2,Non Life-threatening,37.77623052,-122.414711
94133,3,Alarm,37.7971786,-122.4101446
94112,2,Potentially Life-Threatening,37.71710621,-122.4297477
94103,3,Potentially Life-Threatening,37.77091334,-122.420305
94103,2,Potentially Life-Threatening,37.77600992,-122.4128894
94115,3,Non Life-threatening,37.78737446,-122.4377476
94105,3,Potentially Life-Threatening,37.79169725,-122.3921341
94107,3,Alarm,37.78331041,-122.3883799
94124,3,Potentially Life-Threatening,37.72218522,-122.3987437
94103,3,Potentially Life-Threatening,37.77650804,-122.4144578
94107,3,Alarm,37.78331041,-122.3883799
94114,3,Potentially Life-Threatening,37.76546531,-122.4331481
94115,3,Potentially Life-Threatening,37.78479798,-122.4396639
94112,3,Alarm,37.72238833,-122.4277819
94109,3,Potentially Life-Threatening,37.79573711,-122.4234131
94103,3,Potentially Life-Threatening,37.76661195,-122.4046178
94110,2,Non Life-threatening,37.73740625,-122.4240401
94117,2,Non Life-threatening,37.77256476,-122.4305998
94107,3,Alarm,37.77710453,-122.3927504
94102,3,Potentially Life-Threatening,37.7825474,-122.4122479
94109,3,Potentially Life-Threatening,37.78916078,-122.4161834
94124,3,Potentially Life-Threatening,37.73485505,-122.3794869
94107,3,Alarm,37.77710453,-122.3927504
94102,3,Potentially Life-Threatening,37.77708346,-122.4169793
94112,2,Non Life-threatening,37.72569336,-122.4522897
94117,3,Potentially Life-Threatening,37.77515106,-122.4328041
94133,3,Potentially Life-Threatening,37.80702731,-122.4138125
94117,2,Non Life-threatening,37.77273891,-122.4483313
94103,3,Potentially Life-Threatening,37.78428162,-122.4046146
94103,3,Potentially Life-Threatening,37.77475978,-122.4164573
94122,3,Potentially Life-Threatening,37.75502234,-122.499644
94103,3,Potentially Life-Threatening,37.7677331,-122.415607
94115,2,Non Life-threatening,37.78097102,-122.4321664
94133,3,Alarm,37.798714,-122.4096183
94117,3,Alarm,37.77021017,-122.445345
94115,3,Potentially Life-Threatening,37.78116831,-122.4348057
94103,2,Non Life-threatening,37.78597748,-122.4053594
94109,2,Non Life-threatening,37.78967095,-122.4196571
94117,2,Potentially Life-Threatening,37.77685589,-122.438177
94109,3,Potentially Life-Threatening,37.8050779,-122.4252986
94102,2,Non Life-threatening,37.78225009,-122.4112686
94109,3,Alarm,37.78802055,-122.4260616
94133,3,Alarm,37.798714,-122.4096183
94124,3,Alarm,37.71872229,-122.3891183
94115,3,Potentially Life-Threatening,37.78479798,-122.4396639
94107,3,Potentially Life-Threatening,37.77762424,-122.3999811
94109,3,Potentially Life-Threatening,37.78594273,-122.4189026
94102,3,Potentially Life-Threatening,37.77404134,-122.423188
94107,3,Alarm,37.7639379,-122.3942141
94110,3,Alarm,37.76410441,-122.421878
94102,3,Potentially Life-Threatening,37.7702452,-122.425669
94103,3,Potentially Life-Threatening,37.76653011,-122.4212887
94107,3,Potentially Life-Threatening,37.75362875,-122.3955231
94124,2,Non Life-threatening,37.73238073,-122.378268
94133,3,Potentially Life-Threatening,37.80702731,-122.4138125
94109,3,Potentially Life-Threatening,37.78916078,-122.4161834
94103,3,Potentially Life-Threatening,37.77953108,-122.4135425
94114,2,Non Life-threatening,37.7686746,-122.4290538
94105,3,Potentially Life-Threatening,37.79447972,-122.3947476
94110,3,Potentially Life-Threatening,37.74823073,-122.414919
94112,2,Potentially Life-Threatening,37.72610068,-122.4332047
94102,3,Potentially Life-Threatening,37.78469892,-122.4135935
94124,3,Alarm,37.73527383,-122.3914135
94133,3,Alarm,37.80826332,-122.4149725
94109,2,Non Life-threatening,37.78594273,-122.4189026
94103,3,Potentially Life-Threatening,37.77633827,-122.4029965
94110,3,Potentially Life-Threatening,37.76429934,-122.4185514
94124,2,Non Life-threatening,37.71947658,-122.3969544
94117,2,Potentially Life-Threatening,37.77555491,-122.4404673
94133,3,Potentially Life-Threatening,37.80558464,-122.4119727
94110,3,Alarm,37.74983632,-122.4182805
94112,2,Non Life-threatening,37.72158648,-122.4421337
94110,2,Non Life-threatening,37.75643742,-122.4154808
94102,3,Alarm,37.7841909,-122.4101195
94107,3,Alarm,37.7639379,-122.3942141
94122,3,Alarm,37.75376855,-122.487183
94103,2,Potentially Life-Threatening,37.77948978,-122.4073764
94109,3,Potentially Life-Threatening,37.79171002,-122.4227754
94109,2,Non Life-threatening,37.8050779,-122.4252986
94112,3,Potentially Life-Threatening,37.72566405,-122.4353138
94114,3,Potentially Life-Threatening,37.75355162,-122.4354147
94107,3,Alarm,37.77078768,-122.4004626
94112,3,Potentially Life-Threatening,37.72566405,-122.4353138
94115,3,Non Life-threatening,37.7866625,-122.4291682
94102,2,Potentially Life-Threatening,37.78160513,-122.4163363
94109,3,Potentially Life-Threatening,37.78611721,-122.4198542
94107,3,Alarm,37.77710453,-122.3927504
94109,3,Potentially Life-Threatening,37.78611721,-122.4198542
94114,3,Potentially Life-Threatening,37.76095474,-122.4339036
94133,3,Potentially Life-Threatening,37.80860234,-122.4157858
94102,3,Potentially Life-Threatening,37.78781816,-122.4083826
94102,3,Potentially Life-Threatening,37.77591187,-122.4184636
94109,3,Potentially Life-Threatening,37.79573711,-122.4234131
94110,3,Potentially Life-Threatening,37.73812754,-122.4240635
94110,2,Non Life-threatening,37.76274366,-122.4217477
94102,3,Potentially Life-Threatening,37.7825474,-122.4122479
94103,2,Non Life-threatening,37.77319006,-122.418237
94109,3,Potentially Life-Threatening,37.78439649,-122.4169005
94110,3,Potentially Life-Threatening,37.75250607,-122.414086
94110,2,Non Life-threatening,37.75376274,-122.4043548
94102,3,Potentially Life-Threatening,37.78283615,-122.4175021
94109,2,Potentially Life-Threatening,37.7903193,-122.4231629
94109,2,Non Life-threatening,37.78611721,-122.4198542
94124,3,Potentially Life-Threatening,37.72992738,-122.3903141
94110,3,Alarm,37.76209916,-122.4149986
94112,3,Potentially Life-Threatening,37.7249573,-122.4346713
94107,2,Non Life-threatening,37.78133406,-122.3990275
94124,3,Alarm,37.73527383,-122.3914135
94110,3,Potentially Life-Threatening,37.75623199,-122.4188933
94133,3,Potentially Life-Threatening,37.80860234,-122.4157858
94133,3,Potentially Life-Threatening,37.80630033,-122.4119774
94112,3,Alarm,37.72238833,-122.4277819
94122,3,Alarm,37.75853818,-122.4637815
94109,3,Potentially Life-Threatening,37.78926925,-122.4162054
94114,3,Alarm,37.76494911,-122.4432025
94114,2,Non Life-threatening,37.76008506,-122.4349962
94110,2,Non Life-threatening,37.76423612,-122.4196598
94102,3,Non Life-threatening,37.77830294,-122.4154368
94110,2,Non Life-threatening,37.76423612,-122.4196598
94109,2,Non Life-threatening,37.78800118,-122.4219549
94133,3,Potentially Life-Threatening,37.80148647,-122.4120043
94115,3,Potentially Life-Threatening,37.78086621,-122.4288032
94122,3,Potentially Life-Threatening,37.75502234,-122.499644
94102,2,Non Life-threatening,37.7815854,-122.4230902
94103,3,Alarm,37.78114586,-122.409026
94109,3,Alarm,37.78802055,-122.4260616
94110,2,Non Life-threatening,37.75309998,-122.4175009
94122,3,Alarm,37.75675709,-122.4830289
94109,3,Potentially Life-Threatening,37.8050779,-122.4252986
94133,3,Alarm,37.7971786,-122.4101446
94117,3,Non Life-threatening,37.76803165,-122.4474482
94102,3,Alarm,37.7841909,-122.4101195
94115,2,Potentially Life-Threatening,37.78086621,-122.4288032
94107,3,Potentially Life-Threatening,37.77732776,-122.3930886
94109,3,Potentially Life-Threatening,37.78636079,-122.4156169
94110,3,Potentially Life-Threatening,37.75144383,-122.4182976
94103,3,Alarm,37.773389,-122.413645
94107,3,Alarm,37.77710453,-122.3927504
94102,2,Non Life-threatening,37.78053761,-122.4204851
94105,3,Potentially Life-Threatening,37.79265684,-122.3923645
94103,3,Alarm,37.77964754,-122.411386
94102,2,Non Life-threatening,37.77830294,-122.4154368
94124,3,Alarm,37.73527383,-122.3914135
94110,2,Potentially Life-Threatening,37.73425457,-122.416298
94103,2,Potentially Life-Threatening,37.77465348,-122.4051182
94107,3,Potentially Life-Threatening,37.77732776,-122.3930886
94107,3,Alarm,37.77710453,-122.3927504
94109,2,Potentially Life-Threatening,37.78387236,-122.4201755
94124,2,Non Life-threatening,37.72996736,-122.3820961
94122,2,Non Life-threatening,37.76070861,-122.4994966
94112,3,Alarm,37.72615321,-122.437433
94102,3,Alarm,37.78394291,-122.4129524
94103,3,Alarm,37.773389,-122.413645
94109,3,Potentially Life-Threatening,37.78916078,-122.4161834
94103,3,Potentially Life-Threatening,37.77871943,-122.4147412
94109,3,Alarm,37.79494605,-122.4291559
94103,3,Potentially Life-Threatening,37.77475978,-122.4164573
94115,2,Non Life-threatening,37.77753424,-122.4408637
94105,3,Potentially Life-Threatening,37.79265684,-122.3923645
94117,2,Non Life-threatening,37.77585486,-122.4456144
94112,3,Potentially Life-Threatening,37.70907112,-122.4476739
94115,3,Potentially Life-Threatening,37.78004215,-122.428636
94103,2,Non Life-threatening,37.78399149,-122.4080665
94102,3,Potentially Life-Threatening,37.77638422,-122.4212604
94115,3,Non Life-threatening,37.78737446,-122.4377476
94103,3,Potentially Life-Threatening,37.77650804,-122.4144578
94107,3,Alarm,37.7639379,-122.3942141
94103,3,Potentially Life-Threatening,37.77542071,-122.4034048
94102,3,Potentially Life-Threatening,37.77638422,-122.4212604
94103,3,Alarm,37.77310059,-122.4155614
94133,3,Potentially Life-Threatening,37.79809081,-122.4087818
94109,3,Potentially Life-Threatening,37.78703795,-122.418271
94110,3,Potentially Life-Threatening,37.75623199,-122.4188933
94109,3,Alarm,37.79494605,-122.4291559
94124,3,Potentially Life-Threatening,37.72218522,-122.3987437
94109,2,Non Life-threatening,37.78967095,-122.4196571
94103,3,Potentially Life-Threatening,37.78194927,-122.4062724
94115,2,Potentially Life-Threatening,37.78086621,-122.4288032
94117,2,Non Life-threatening,37.77066726,-122.4455084
94107,3,Alarm,37.77710453,-122.3927504
94105,3,Potentially Life-Threatening,37.78659754,-122.3979317
94103,3,Potentially Life-Threatening,37.78092669,-122.4108704
94109,2,Potentially Life-Threatening,37.78387236,-122.4201755
94124,3,Non Life-threatening,37.73457071,-122.3918317
94109,3,Alarm,37.78958038,-122.4128912
94102,3,Potentially Life-Threatening,37.78347684,-122.4124351
94103,3,Alarm,37.7773617,-122.4102631
94112,3,Potentially Life-Threatening,37.729632,-122.433808
94109,2,Non Life-threatening,37.78492113,-122.4160974
94103,2,Non Life-threatening,37.77409486,-122.4200014
94102,3,Potentially Life-Threatening,37.78186545,-122.4142853
94109,3,Potentially Life-Threatening,37.78916078,-122.4161834
94122,3,Fire,37.77475548,-122.4546826
94102,3,Alarm,37.7837893,-122.4092663
94112,2,Non Life-threatening,37.73027772,-122.4296069
94112,2,Non Life-threatening,37.72582497,-122.4423244
94102,2,Non Life-threatening,37.77830294,-122.4154368
94102,2,Non Life-threatening,37.78383852,-122.4137755
94107,3,Potentially Life-Threatening,37.78132126,-122.3958435
94105,3,Potentially Life-Threatening,37.79447972,-122.3947476
94105,2,Non Life-threatening,37.7881859,-122.40012
94133,3,Non Life-threatening,37.80112513,-122.4113763
94124,3,Potentially Life-Threatening,37.72664748,-122.393867
94103,3,Alarm,37.7826425,-122.4078327
94103,3,Potentially Life-Threatening,37.77475978,-122.4164573
94110,2,Non Life-threatening,37.7479927,-122.4054236
94103,3,Potentially Life-Threatening,37.77346649,-122.4135469
94110,2,Non Life-threatening,37.74919905,-122.4145932
94102,2,Non Life-threatening,37.7815854,-122.4230902
94109,3,Potentially Life-Threatening,37.78500949,-122.4187138
94109,3,Potentially Life-Threatening,37.78439649,-122.4169005
94133,3,Non Life-threatening,37.80112513,-122.4113763
94124,3,Alarm,37.73527383,-122.3914135
94103,3,Potentially Life-Threatening,37.77858957,-122.4116262
94124,3,Fire,37.72391411,-122.3914919
94124,3,Fire,37.72391411,-122.3914919
94102,2,Non Life-threatening,37.78111921,-122.412597
94115,2,Non Life-threatening,37.78224837,-122.4465925
94117,3,Alarm,37.77021017,-122.445345
94110,3,Potentially Life-Threatening,37.74823073,-122.414919
94107,3,Potentially Life-Threatening,37.77762424,-122.3999811
94107,2,Non Life-threatening,37.77762424,-122.3999811
94102,3,Alarm,37.7837893,-122.4092663
94115,2,Potentially Life-Threatening,37.78714009,-122.4320886
94109,3,Fire,37.78564171,-122.4179963
94103,2,Non Life-threatening,37.77626951,-122.4172576
94103,2,Potentially Life-Threatening,37.78153743,-122.4095183
94112,2,Non Life-threatening,37.72385901,-122.4556159
94103,3,Potentially Life-Threatening,37.77475978,-122.4164573
94102,3,Non Life-threatening,37.77830294,-122.4154368
94105,3,Potentially Life-Threatening,37.78701079,-122.399975
94107,3,Alarm,37.77710453,-122.3927504
94115,3,Non Life-threatening,37.78737446,-122.4377476
94102,3,Alarm,37.77879789,-122.4225207
94109,2,Potentially Life-Threatening,37.78387236,-122.4201755
94102,3,Potentially Life-Threatening,37.78486624,-122.4127821
94117,2,Non Life-threatening,37.76301735,-122.4481104
94124,2,Potentially Life-Threatening,37.74947846,-122.4028663
94109,2,Non Life-threatening,37.78594273,-122.4189026
94110,3,Potentially Life-Threatening,37.74917218,-122.4159546
94107,3,Potentially Life-Threatening,37.75767154,-122.3946608
94109,3,Potentially Life-Threatening,37.7875045,-122.4141637
94102,3,Potentially Life-Threatening,37.78589033,-122.4117257
94102,3,Potentially Life-Threatening,37.78469892,-122.4135935
94102,3,Alarm,37.78394291,-122.4129524
94102,2,Non Life-threatening,37.78176091,-122.4151051
94109,3,Potentially Life-Threatening,37.79573711,-122.4234131
94103,2,Non Life-threatening,37.78269112,-122.4095367
94102,2,Potentially Life-Threatening,37.77744083,-122.4256194
94112,3,Potentially Life-Threatening,37.72274665,-122.43296
94117,2,Non Life-threatening,37.76932618,-122.4527123
94102,3,Potentially Life-Threatening,37.78383444,-122.4129305
94110,3,Alarm,37.76410441,-122.421878
94102,3,Potentially Life-Threatening,37.77638422,-122.4212604
94103,3,Potentially Life-Threatening,37.77871943,-122.4147412
94114,3,Alarm,37.76141313,-122.4272205
94103,3,Non Life-threatening,37.77409486,-122.4200014
94109,3,Alarm,37.79494605,-122.4291559
94114,3,Potentially Life-Threatening,37.75355162,-122.4354147
94112,3,Potentially Life-Threatening,37.71795294,-122.4456859
94112,3,Potentially Life-Threatening,37.71795294,-122.4456859
94102,3,Potentially Life-Threatening,37.7850961,-122.4127588
94109,2,Potentially Life-Threatening,37.7903193,-122.4231629
94103,2,Non Life-threatening,37.77011145,-122.4200083
94124,2,Non Life-threatening,37.73238073,-122.378268
94102,2,Potentially Life-Threatening,37.78160513,-122.4163363
94115,3,Potentially Life-Threatening,37.78971338,-122.4416302
94103,2,Non Life-threatening,37.78574399,-122.405831
94117,3,Potentially Life-Threatening,37.7722547,-122.4405724
94115,3,Potentially Life-Threatening,37.78116831,-122.4348057
94109,3,Potentially Life-Threatening,37.79171002,-122.4227754
94110,3,Potentially Life-Threatening,37.75250607,-122.414086
94102,3,Alarm,37.78394291,-122.4129524
94102,2,Non Life-threatening,37.78111921,-122.412597
94124,3,Potentially Life-Threatening,37.72964281,-122.3923586
94110,3,Potentially Life-Threatening,37.76227017,-122.4194705
94124,3,Potentially Life-Threatening,37.74524779,-122.3906484
94105,3,Potentially Life-Threatening,37.78659754,-122.3979317
94103,3,Non Life-threatening,37.77409486,-122.4200014
94133,3,Non Life-threatening,37.80526026,-122.4160538
94107,3,Alarm,37.77710453,-122.3927504
94109,2,Non Life-threatening,37.78367395,-122.415073
94110,2,Non Life-threatening,37.7479927,-122.4054236
94110,2,Non Life-threatening,37.74678928,-122.4186946
94112,2,Non Life-threatening,37.73027772,-122.4296069
94124,3,Potentially Life-Threatening,37.71562305,-122.3834229
94124,3,Potentially Life-Threatening,37.72925248,-122.3824576
94103,3,Alarm,37.77310059,-122.4155614
94103,2,Non Life-threatening,37.76464569,-122.4263817
94109,2,Non Life-threatening,37.78594273,-122.4189026
94102,2,Non Life-threatening,37.78111921,-122.412597
94110,3,Potentially Life-Threatening,37.75370309,-122.4208121
94112,3,Potentially Life-Threatening,37.73038988,-122.4297938
94122,3,Alarm,37.75675709,-122.4830289
94112,3,Alarm,37.72615321,-122.437433
94109,3,Alarm,37.78958038,-122.4128912
94112,2,Non Life-threatening,37.70976253,-122.449675
94109,3,Potentially Life-Threatening,37.78926925,-122.4162054
94114,3,Alarm,37.76494911,-122.4432025
94122,3,Fire,37.77475548,-122.4546826
94117,3,Potentially Life-Threatening,37.7722547,-122.4405724
94102,2,Potentially Life-Threatening,37.78160513,-122.4163363
94109,2,Potentially Life-Threatening,37.79459435,-122.4214252
94112,3,Potentially Life-Threatening,37.73038988,-122.4297938
94109,3,Potentially Life-Threatening,37.78500949,-122.4187138
94117,2,Non Life-threatening,37.77256476,-122.4305998
94133,3,Potentially Life-Threatening,37.80558464,-122.4119727
94112,3,Potentially Life-Threatening,37.7159003,-122.4365914
94114,3,Potentially Life-Threatening,37.75170473,-122.4274374
94109,3,Potentially Life-Threatening,37.78947882,-122.4145611
94107,2,Potentially Life-Threatening,37.77693145,-122.3993081
94112,3,Potentially Life-Threatening,37.70976253,-122.449675
94103,3,Potentially Life-Threatening,37.78428162,-122.4046146
94133,3,Potentially Life-Threatening,37.80702731,-122.4138125
94112,3,Potentially Life-Threatening,37.7249573,-122.4346713
94124,3,Alarm,37.73527383,-122.3914135
94124,3,Potentially Life-Threatening,37.73490503,-122.3863042
94117,3,Non Life-threatening,37.76803165,-122.4474482
94110,3,Alarm,37.74983632,-122.4182805
94109,3,Potentially Life-Threatening,37.78703795,-122.418271
94114,3,Potentially Life-Threatening,37.75355162,-122.4354147
94107,2,Non Life-threatening,37.78133406,-122.3990275
94102,3,Potentially Life-Threatening,37.78347684,-122.4124351
94102,2,Non Life-threatening,37.77938258,-122.4184844
94103,3,Potentially Life-Threatening,37.78194927,-122.4062724
94114,2,Potentially Life-Threatening,37.76177683,-122.4351517
94133,3,Potentially Life-Threatening,37.79832933,-122.4070475
94110,3,Potentially Life-Threatening,37.76274366,-122.4217477
94112,2,Non Life-threatening,37.72569336,-122.4522897
94107,2,Non Life-threatening,37.75427946,-122.3987187
94110,3,Potentially Life-Threatening,37.75730761,-122.4066198
94114,3,Alarm,37.76141313,-122.4272205
94109,3,Potentially Life-Threatening,37.78594273,-122.4189026
94133,2,Non Life-threatening,37.80482602,-122.4089465
94105,3,Potentially Life-Threatening,37.78701079,-122.399975
94112,3,Non Life-threatening,37.72518652,-122.4616735
94110,2,Non Life-threatening,37.73966373,-122.419334
94110,3,Potentially Life-Threatening,37.75144383,-122.4182976
94115,3,Non Life-threatening,37.7866625,-122.4291682
94103,3,Alarm,37.7826425,-122.4078327
94114,3,Potentially Life-Threatening,37.7614343,-122.4464767
94115,2,Potentially Life-Threatening,37.78086621,-122.4288032
94110,3,Alarm,37.75685706,-122.4085063
94133,3,Potentially Life-Threatening,37.79809081,-122.4087818
94124,2,Potentially Life-Threatening,37.74947846,-122.4028663
94110,3,Potentially Life-Threatening,37.764438,-122.4163764
94103,3,Potentially Life-Threatening,37.77871943,-122.4147412
94115,2,Non Life-threatening,37.78086621,-122.4288032
94115,2,Non Life-threatening,37.78086621,-122.4288032
94103,2,Potentially Life-Threatening,37.78047851,-122.4125123
94117,2,Non Life-threatening,37.76930364,-122.4426108
94102,3,Alarm,37.78691269,-122.4097562
94103,2,Potentially Life-Threatening,37.78114586,-122.409026
94109,3,Potentially Life-Threatening,37.78916078,-122.4161834
94105,3,Potentially Life-Threatening,37.78701079,-122.399975
94109,3,Alarm,37.78802055,-122.4260616
94112,3,Potentially Life-Threatening,37.7159003,-122.4365914
94109,3,Potentially Life-Threatening,37.78495388,-122.4279889
94133,3,Alarm,37.798714,-122.4096183
94133,3,Potentially Life-Threatening,37.80630033,-122.4119774
94110,3,Potentially Life-Threatening,37.76544761,-122.4131052
94103,3,Alarm,37.78326369,-122.4070512
94109,3,Potentially Life-Threatening,37.78916078,-122.4161834
94112,2,Potentially Life-Threatening,37.71710621,-122.4297477
94109,3,Potentially Life-Threatening,37.78703795,-122.418271
94102,3,Potentially Life-Threatening,37.77591187,-122.4184636
94102,3,Alarm,37.77879789,-122.4225207
94103,3,Alarm,37.77803651,-122.4154291
94117,3,Alarm,37.77021017,-122.445345
94102,2,Non Life-threatening,37.78284503,-122.4132218
94102,2,Non Life-threatening,37.78225009,-122.4112686
94103,2,Non Life-threatening,37.76464569,-122.4263817
94103,3,Alarm,37.78326369,-122.4070512
94112,3,Potentially Life-Threatening,37.70976253,-122.449675
94117,3,Alarm,37.77021017,-122.445345
94112,2,Potentially Life-Threatening,37.71550095,-122.4374859
94109,3,Alarm,37.79494605,-122.4291559
94110,3,Alarm,37.76410441,-122.421878
94109,3,Alarm,37.79494605,-122.4291559
94103,2,Non Life-threatening,37.78574399,-122.405831
94103,3,Potentially Life-Threatening,37.78420567,-122.4076127
94103,3,Potentially Life-Threatening,37.77871943,-122.4147412
94117,3,Alarm,37.77021017,-122.445345
94109,2,Non Life-threatening,37.78967095,-122.4196571
94103,3,Potentially Life-Threatening,37.77650804,-122.4144578
94124,3,Potentially Life-Threatening,37.73589457,-122.3910721
94103,2,Potentially Life-Threatening,37.78153743,-122.4095183
94110,3,Alarm,37.75685706,-122.4085063
94133,3,Potentially Life-Threatening,37.80229288,-122.4100915
94124,3,Alarm,37.73527383,-122.3914135
94110,3,Potentially Life-Threatening,37.75370309,-122.4208121
94117,2,Non Life-threatening,37.76930364,-122.4426108
94124,3,Potentially Life-Threatening,37.72925248,-122.3824576
94110,2,Non Life-threatening,37.7479927,-122.4054236
94107,3,Potentially Life-Threatening,37.77732776,-122.3930886
94109,2,Non Life-threatening,37.78703795,-122.418271
94112,3,Potentially Life-Threatening,37.70907112,-122.4476739
94103,3,Alarm,37.77654089,-122.4175015
94124,3,Potentially Life-Threatening,37.73490503,-122.3863042
94115,3,Alarm,37.78371764,-122.4378479
94102,3,Potentially Life-Threatening,37.78469892,-122.4135935
94117,2,Non Life-threatening,37.76091495,-122.4470238
94109,3,Alarm,37.79494605,-122.4291559
94103,3,Potentially Life-Threatening,37.76661195,-122.4046178
94103,3,Alarm,37.773389,-122.413645
94107,3,Potentially Life-Threatening,37.78132126,-122.3958435
94102,3,Potentially Life-Threatening,37.78225009,-122.4112686
94102,3,Potentially Life-Threatening,37.78191397,-122.4130322
94109,3,Alarm,37.78958038,-122.4128912
94103,3,Potentially Life-Threatening,37.77542071,-122.4034048
94112,3,Potentially Life-Threatening,37.70907112,-122.4476739
94102,3,Alarm,37.7837893,-122.4092663
94103,3,Potentially Life-Threatening,37.77526033,-122.4098209
94103,2,Non Life-threatening,37.76827365,-122.4199815
94103,3,Potentially Life-Threatening,37.77953108,-122.4135425
94133,3,Potentially Life-Threatening,37.80765362,-122.4089203
94124,2,Non Life-threatening,37.71947658,-122.3969544
94114,3,Potentially Life-Threatening,37.75170473,-122.4274374
94103,3,Alarm,37.77964754,-122.411386
94107,3,Alarm,37.77078768,-122.4004626
94103,3,Alarm,37.7826425,-122.4078327
